customer_id,full_name,email,country,signup_timestamp,acquisition_channel
CUST_00292,Kimberly Brown,andersenthomas@example.com,United Kingdom,2025-12-31 23:48:12,Organic Search
CUST_00293,Randy Cannon,ybrooks@example.com,United Kingdom,2025-06-29 19:01:47,Social Media
CUST_00294,Susan Bennett,desireebailey@example.org,United States,2025-12-19 15:45:26,Paid Ads
CUST_00295,Jenna Anderson DVM,avilatiffany@example.com,Australia,2025-07-25 11:39:20,Referral
CUST_00296,Kimberly Patel,johnreed@example.com,Germany,2025-06-03 15:37:02,Organic Search
CUST_00297,Shaun Cannon,pachecorobert@example.org,India,2025-06-24 14:45:06,Paid Ads
CUST_00298,Austin Wheeler,tharper@example.org,Australia,2025-07-26 07:44:53,Paid Ads
CUST_00299,Andrew Gonzales,karenparsons@example.org,United States,2025-02-25 11:10:33,Paid Ads
CUST_00300,Donna Cabrera,barbara53@example.com,France,2025-08-27 22:17:59,Referral
CUST_00301,Victoria Boyd,dturner@example.net,Germany,2025-08-13 04:05:28,Organic Search
CUST_00302,Sheryl Buck,dpeters@example.com,India,2025-12-31 01:09:48,Social Media
CUST_00303,Megan Floyd,heather62@example.com,United Kingdom,2025-11-09 15:18:09,Referral
CUST_00304,Paul Wells,kevinzimmerman@example.com,Germany,2026-01-19 13:00:36,Organic Search
CUST_00305,Kristina Faulkner,paulscott@example.com,Germany,2025-01-31 23:03:31,Social Media
CUST_00306,Tammy Boone,nicholsmaria@example.org,United States,2025-07-14 11:11:45,Organic Search
CUST_00307,Michael Morrison,lopezkathleen@example.net,India,2025-06-27 19:27:37,Referral
CUST_00308,Claire Clark,kevin03@example.org,Australia,2025-01-17 02:43:23,Social Media
CUST_00309,Autumn Key,srocha@example.net,Australia,2025-02-01 05:58:21,Paid Ads
CUST_00310,Jennifer Allen,kimberly67@example.net,France,2026-01-01 10:46:15,Email Campaign
CUST_00311,Elizabeth Ward,zowens@example.net,Canada,2025-08-05 01:12:51,Referral
CUST_00312,Ryan Rocha,lawrence09@example.org,India,2025-12-05 13:29:06,Email Campaign
CUST_00313,Alexis Tran,mphillips@example.com,Germany,2025-03-12 20:52:54,Social Media
CUST_00314,Kelly Sanchez,jonathan77@example.com,United Kingdom,2025-11-14 04:09:36,Social Media
CUST_00315,Robert Jackson,iwhite@example.net,Australia,2025-03-23 05:52:59,Paid Ads
CUST_00316,Kelly Combs,landryelizabeth@example.org,Germany,2025-09-14 03:59:09,Email Campaign
CUST_00317,Ryan Hall,albertwagner@example.com,India,2025-08-12 20:46:08,Email Campaign
CUST_00318,Mark Peck,bhopkins@example.org,Germany,2025-01-29 12:05:02,Organic Search
CUST_00319,Jennifer Smith,amanda40@example.net,United Kingdom,2025-09-02 07:01:29,Social Media
CUST_00320,Megan Drake,danieldavis@example.org,Australia,2025-04-01 00:56:06,Email Campaign
CUST_00321,Manuel King,joseph61@example.com,India,2025-01-01 21:27:26,Referral
CUST_00322,Judy Sanchez,kevinclayton@example.org,Germany,2025-12-25 19:51:47,Organic Search
CUST_00323,Shannon Malone,sullivannicholas@example.com,France,2025-05-26 16:47:31,Social Media
CUST_00324,Adam Jackson,pbruce@example.com,India,2026-01-23 04:35:05,Email Campaign
CUST_00325,Shannon Davis,hallrachel@example.net,Canada,2025-02-10 02:06:47,Social Media
CUST_00326,Karen Williams,cohenjuan@example.net,United Kingdom,2025-04-12 18:15:48,Email Campaign
CUST_00327,Amanda Mcfarland,alexis39@example.org,United States,2026-01-12 11:40:58,Organic Search
CUST_00328,Michelle Sanders,evansanne@example.net,India,2025-07-05 20:49:40,Paid Ads
CUST_00329,Jasmine Mosley,patrick21@example.net,France,2025-08-30 08:48:08,Organic Search
CUST_00330,Haley Davis,marypeterson@example.net,United States,2025-11-13 21:29:51,Paid Ads
CUST_00331,Jennifer Ayala,walterskristen@example.com,Germany,2025-03-30 03:04:06,Organic Search
CUST_00332,Henry Pugh MD,nmiller@example.com,Germany,2025-04-30 14:13:47,Social Media
CUST_00333,Michelle Miller,normanbowers@example.org,Germany,2025-08-01 09:00:34,Email Campaign
CUST_00334,Emily Rodriguez,hahnsean@example.com,Canada,2026-01-02 18:48:53,Email Campaign
CUST_00335,Brandon Jordan,fgarcia@example.com,Germany,2025-04-23 08:19:18,Paid Ads
CUST_00336,Linda Mueller,asmith@example.com,Australia,2025-04-17 00:41:59,Organic Search
CUST_00337,Misty Hansen,ashleyjackson@example.com,Australia,2025-08-03 13:37:29,Email Campaign
CUST_00338,Derrick Adams,bryanhamilton@example.com,Australia,2025-09-21 23:44:01,Referral
CUST_00339,Richard Ward,jennifersimpson@example.net,Australia,2025-07-27 12:27:33,Organic Search
CUST_00340,Brian Torres,ncook@example.com,India,2025-08-08 16:30:02,Social Media
CUST_00341,Erin Cook,kevinmorrison@example.net,Australia,2026-01-16 07:33:27,Paid Ads
CUST_00342,Ernest Oconnell,kelly79@example.org,France,2025-12-13 20:14:48,Email Campaign
CUST_00343,Douglas Hartman,daniel93@example.net,United Kingdom,2025-09-26 01:34:35,Referral
CUST_00344,Catherine Saunders MD,nhahn@example.com,Germany,2025-10-20 23:42:18,Social Media
CUST_00345,Sandra Jones,ichambers@example.net,India,2025-05-27 12:44:06,Paid Ads
CUST_00346,David Moore,emccormick@example.com,Canada,2025-10-25 11:05:38,Email Campaign
CUST_00347,Karen Morales DDS,ystephens@example.com,United Kingdom,2025-02-03 21:38:40,Email Campaign
CUST_00348,Robin Wheeler,rodriguezjohn@example.net,Germany,2025-10-24 02:39:49,Paid Ads
CUST_00349,Matthew Williams,vrasmussen@example.com,United States,2026-01-20 17:35:42,Paid Ads
CUST_00350,Brett Walker,seanmyers@example.net,France,2026-01-26 03:23:08,Social Media
CUST_00351,Kathryn Cooper,webbkenneth@example.org,Australia,2025-03-19 22:55:54,Email Campaign
CUST_00352,Todd Thomas,matthew38@example.com,France,2025-03-19 10:45:38,Email Campaign
CUST_00353,Brent Bowen,tflores@example.org,India,2025-01-12 22:05:59,Paid Ads
CUST_00354,Ashley Sweeney,byrdfrank@example.net,Australia,2025-11-15 10:33:19,Paid Ads
CUST_00355,Christopher Moore,omullen@example.com,Germany,2025-02-28 02:53:58,Social Media
CUST_00356,Charlotte Sandoval,njohnson@example.org,France,2025-09-20 23:14:19,Email Campaign
CUST_00357,Jeffrey Smith,jamiegoodwin@example.org,Australia,2025-03-04 09:11:09,Social Media
CUST_00358,Rebecca Herrera,mark71@example.com,United Kingdom,2025-10-23 03:53:18,Email Campaign
CUST_00359,Katherine Church,candice96@example.net,France,2025-01-28 21:12:27,Organic Search
CUST_00360,Harold Ellis,lisamccarthy@example.com,India,2025-07-02 08:26:04,Social Media
CUST_00361,Leslie Powers,david41@example.org,India,2025-06-26 16:39:05,Organic Search
CUST_00362,Charles Price,baileyhenderson@example.com,United States,2025-12-04 01:48:52,Organic Search
CUST_00363,Melissa Brewer,angelaburns@example.org,Canada,2025-12-11 14:46:03,Social Media
CUST_00364,Ryan Harvey,stephanie72@example.org,United States,2025-01-23 11:36:57,Social Media
CUST_00365,Tracey Wagner,fortiz@example.com,United Kingdom,2025-02-13 14:08:17,Social Media
CUST_00366,Jill Jackson,flynnjeffrey@example.org,Germany,2025-10-19 03:32:39,Paid Ads
CUST_00367,Joshua Jackson,xcunningham@example.com,France,2025-07-09 16:10:12,Email Campaign
CUST_00368,Ashley Wilson,amber07@example.net,Canada,2025-05-20 20:30:13,Paid Ads
CUST_00369,Jeffery Fitzgerald,kennethkidd@example.com,France,2025-03-03 08:04:36,Email Campaign
CUST_00370,Scott Miller,rowejoel@example.net,Germany,2025-07-07 01:23:33,Referral
CUST_00371,Heather Page,imartin@example.org,Canada,2025-04-22 03:54:27,Email Campaign
CUST_00372,Renee Hudson,candice25@example.net,Germany,2025-07-17 06:28:50,Social Media
CUST_00373,Kenneth Farley,taylorkaren@example.com,Australia,2025-01-08 07:10:50,Email Campaign
CUST_00374,Wendy Camacho,jacquelineanderson@example.org,India,2025-08-12 09:50:34,Referral
CUST_00375,Sandra Juarez,kburns@example.net,United States,2025-05-03 16:52:44,Email Campaign
CUST_00376,Jason Hayes,powellkara@example.net,France,2025-09-26 09:48:36,Social Media
CUST_00377,Jackie Clements,brandi17@example.net,India,2025-11-26 13:41:30,Social Media
CUST_00378,Heather Brown,brobinson@example.org,Australia,2025-12-21 20:02:12,Social Media
CUST_00379,Frank Campbell MD,ashleewashington@example.com,Germany,2025-06-04 17:40:26,Email Campaign
CUST_00380,Pamela Williams,ksmith@example.com,Canada,2025-03-24 20:09:39,Email Campaign
CUST_00381,William Patterson,nicoleturner@example.com,France,2025-10-06 19:29:01,Social Media
CUST_00382,Isaac Miller,brettgarrett@example.net,United States,2025-08-18 07:30:00,Email Campaign
CUST_00383,Cynthia Rios,smiththomas@example.org,United States,2025-08-02 04:41:06,Referral
CUST_00384,Kelly Wallace,dominguezlisa@example.com,France,2025-02-08 02:15:03,Email Campaign
CUST_00385,Karen Perez,crosscurtis@example.com,Australia,2025-08-11 07:02:44,Paid Ads
CUST_00386,Edwin Reyes,darlenebyrd@example.org,Canada,2025-10-01 15:44:19,Paid Ads
CUST_00387,Alejandra Santos,nbell@example.net,India,2025-07-14 16:01:19,Paid Ads
CUST_00388,Tamara Jensen,fheath@example.org,India,2025-03-17 11:16:00,Organic Search
CUST_00389,Bryce Blair,sylvia52@example.org,Australia,2025-08-28 22:55:34,Email Campaign
CUST_00390,Bradley Tran,kimberly04@example.org,France,2025-01-26 21:57:35,Social Media
CUST_00391,Katrina Adkins,debbie37@example.com,United States,2025-04-13 01:41:37,Social Media
CUST_00392,Jonathan Wheeler,hatfieldsarah@example.org,India,2025-09-11 18:29:09,Email Campaign
CUST_00393,Ryan Fisher,kathrynbest@example.org,Canada,2025-05-17 10:10:05,Paid Ads
CUST_00394,Austin Baker,livingstonstacy@example.com,France,2025-10-12 04:04:43,Referral
CUST_00395,Lori Mason,zhenderson@example.org,Australia,2025-07-31 16:16:40,Paid Ads
CUST_00396,Kimberly Hernandez,collinswilliam@example.org,Australia,2025-07-19 14:16:10,Email Campaign
CUST_00397,Brittney Murphy,collinssamuel@example.org,India,2025-08-18 05:50:07,Social Media
CUST_00398,Brandon Hamilton,dsalazar@example.com,Germany,2025-03-31 10:55:08,Organic Search
CUST_00399,Mary Thompson,zimmermanjacqueline@example.org,Australia,2025-04-20 07:54:03,Paid Ads
CUST_00400,Gregory Holmes PhD,gary24@example.net,Australia,2025-11-05 16:17:13,Referral
CUST_00401,Patricia Johnson,enelson@example.com,United States,2025-10-12 02:32:28,Email Campaign
CUST_00402,Laura Jones,ddixon@example.com,United Kingdom,2025-01-11 19:27:45,Referral
CUST_00403,Carol Moore,shannonemily@example.org,Germany,2025-04-06 23:51:39,Social Media
CUST_00404,Jordan Williams,sanchezthomas@example.com,France,2025-07-23 15:02:34,Email Campaign
CUST_00405,Cassidy Horne,tranrobin@example.net,United States,2025-10-16 12:46:14,Paid Ads
CUST_00406,Courtney Wright,joseph19@example.com,United States,2026-01-02 04:57:57,Referral
CUST_00407,Michael Williams,lindajarvis@example.com,France,2025-09-12 18:28:48,Paid Ads
CUST_00408,John Campbell,mark87@example.org,India,2025-02-19 02:27:03,Email Campaign
CUST_00409,Eddie Mueller,stevenvargas@example.com,India,2025-08-23 17:13:59,Email Campaign
CUST_00410,Dr. Morgan Payne PhD,adamortiz@example.org,Canada,2025-04-01 14:59:49,Organic Search
CUST_00411,Makayla Steele,tapiaaaron@example.net,United Kingdom,2025-01-29 21:41:03,Email Campaign
CUST_00412,Oscar Parker,alyssaallen@example.com,United States,2025-04-01 04:38:33,Paid Ads
CUST_00413,Valerie Thomas,christopher38@example.com,Germany,2025-04-16 08:57:40,Email Campaign
CUST_00414,Jacqueline Villegas,carpenterwilliam@example.net,India,2025-10-16 04:09:21,Referral
CUST_00415,Angela Bradley,ibates@example.org,France,2025-11-22 13:05:20,Paid Ads
CUST_00416,Samuel Howe,vhaynes@example.com,India,2025-11-19 06:00:29,Organic Search
CUST_00417,Dillon Jones,derekcarrillo@example.org,France,2026-01-16 02:05:23,Email Campaign
CUST_00418,Christopher Owens,wmartinez@example.org,United States,2025-08-06 06:44:03,Social Media
CUST_00419,John Phelps,mooregina@example.net,Germany,2025-06-18 18:12:01,Email Campaign
CUST_00420,Amanda Huff,eddie35@example.com,Australia,2025-07-03 09:27:30,Social Media
CUST_00421,Megan Green,anthonysullivan@example.com,India,2025-03-19 04:06:15,Social Media
CUST_00422,Krista Davis,laradonald@example.org,United States,2025-10-06 14:09:54,Email Campaign
CUST_00423,Richard Walker,madisonwatson@example.net,Canada,2025-08-03 06:48:10,Organic Search
CUST_00424,Angela Willis,johnsoncaleb@example.net,United States,2025-12-20 04:32:46,Paid Ads
CUST_00425,Carl Stein,david70@example.org,United States,2025-01-17 14:07:54,Social Media
CUST_00426,Jessica Ramsey,rjohnson@example.com,Canada,2025-07-09 04:27:11,Referral
CUST_00427,Daniel Lopez,sean20@example.net,United States,2025-06-09 09:18:33,Referral
CUST_00428,Danielle Phillips,eandrade@example.org,France,2025-06-10 21:41:35,Paid Ads
CUST_00429,James Barnes,crystalpham@example.org,United Kingdom,2025-06-30 23:24:36,Paid Ads
CUST_00430,Rachael Howard DDS,kcooper@example.net,United Kingdom,2025-01-03 04:51:30,Paid Ads
CUST_00431,Devin Johnson,anthonycochran@example.com,France,2025-04-11 23:13:44,Social Media
CUST_00432,William Moreno,terrigarcia@example.net,United States,2025-05-16 12:51:43,Organic Search
CUST_00433,Joseph Moody,gallagherstacie@example.net,United States,2025-04-13 08:59:25,Social Media
CUST_00434,Rebecca Kelly,gregorywatkins@example.net,France,2025-07-04 19:21:59,Social Media
CUST_00435,Suzanne Johnson,stacey92@example.net,Canada,2025-01-13 06:10:50,Social Media
CUST_00436,Sara Cochran,lweaver@example.com,Canada,2025-02-10 16:47:18,Email Campaign
CUST_00437,Anthony Guzman,foxaaron@example.net,India,2025-03-30 06:34:35,Organic Search
CUST_00438,Carlos Love,brian29@example.net,Germany,2026-01-05 21:52:05,Social Media
CUST_00439,Patricia Mathis,susan56@example.net,Germany,2025-03-26 16:54:50,Referral
CUST_00440,Eric Taylor,jessicakim@example.net,France,2025-06-22 01:59:12,Organic Search
CUST_00441,Marie Thompson,jeffrey92@example.com,Germany,2025-08-23 06:47:48,Organic Search
CUST_00442,Michael Anderson,rushstacy@example.com,Germany,2025-02-17 05:52:03,Email Campaign
CUST_00443,Patricia Bradley,carriemccall@example.net,India,2025-11-28 02:18:58,Organic Search
CUST_00444,Keith Zuniga,markmiller@example.com,India,2026-01-16 19:16:25,Email Campaign
CUST_00445,Mrs. Stacey Davis,sean43@example.org,United States,2025-02-27 01:57:58,Social Media
CUST_00446,Hayley Buchanan,williamssamuel@example.com,United States,2025-04-26 05:08:34,Paid Ads
CUST_00447,Stacey Snyder,ybell@example.org,France,2025-08-02 14:40:11,Referral
CUST_00448,Rachel Lane,franciscojones@example.org,Germany,2025-09-10 13:53:45,Referral
CUST_00449,Fernando Lynn,petersonpamela@example.org,Germany,2025-08-18 01:17:32,Referral
CUST_00450,Kimberly Villanueva,morgantricia@example.com,United States,2025-12-01 03:29:48,Organic Search
CUST_00451,Jessica Valdez,gmoore@example.com,Germany,2025-06-17 00:19:13,Email Campaign
CUST_00452,Colton Terry,donna43@example.org,Germany,2025-06-27 11:25:44,Social Media
CUST_00453,Kenneth Larsen,briansmith@example.org,Germany,2025-12-19 05:49:56,Email Campaign
CUST_00454,Matthew Greene,collinclark@example.net,United Kingdom,2025-03-15 20:31:42,Email Campaign
CUST_00455,Bradley Anthony,kristen77@example.net,India,2025-08-31 17:51:41,Social Media
CUST_00456,Martin Hughes,nicole52@example.com,Canada,2025-10-18 17:28:36,Email Campaign
CUST_00457,Jeremiah Baker,anne21@example.org,United States,2025-02-22 03:27:20,Organic Search
CUST_00458,Rhonda Gutierrez,angelarandall@example.net,Germany,2025-03-14 09:56:06,Organic Search
CUST_00459,Joseph Camacho,parmstrong@example.com,Australia,2025-10-17 10:38:27,Paid Ads
CUST_00460,James Nash,shawrachel@example.net,France,2025-02-16 14:07:35,Referral
CUST_00461,Lisa Martinez,kthompson@example.org,India,2025-09-14 01:02:47,Organic Search
CUST_00462,Beth Henderson,oharris@example.org,United Kingdom,2025-11-16 02:01:40,Email Campaign
CUST_00463,Deanna Bartlett,millerangela@example.net,United Kingdom,2025-02-09 23:01:27,Referral
CUST_00464,Donald Ellis,buchanancindy@example.net,United Kingdom,2025-08-31 16:28:10,Organic Search
CUST_00465,Ashley Hernandez,buckleyanna@example.org,Canada,2025-06-15 05:44:19,Email Campaign
CUST_00466,Sharon Beard,pbaker@example.com,Australia,2025-06-24 04:13:38,Organic Search
CUST_00467,Kara Jackson,mthomas@example.net,Australia,2025-09-29 22:35:52,Referral
CUST_00468,Amanda Preston,hannah07@example.com,United States,2025-10-13 11:50:04,Social Media
CUST_00469,Alicia Roth,larry71@example.org,Australia,2025-06-25 15:54:39,Email Campaign
CUST_00470,William Ramos,joseph69@example.net,France,2025-01-21 09:24:24,Social Media
CUST_00471,Jeremy Mcintyre,wfigueroa@example.net,Canada,2025-01-23 11:43:35,Social Media
CUST_00472,Samantha Robertson,cameronmckinney@example.com,United Kingdom,2025-08-28 23:53:31,Social Media
CUST_00473,Samuel Suarez,thompsonnancy@example.org,Canada,2025-01-05 17:49:12,Paid Ads
CUST_00474,Danielle Bryant,janet45@example.com,United States,2025-11-08 07:09:42,Paid Ads
CUST_00475,Madison Martinez,allentracy@example.com,United States,2025-01-24 19:29:23,Referral
CUST_00476,Seth Matthews,max41@example.com,Germany,2025-06-17 02:22:03,Email Campaign
CUST_00477,Anthony Nash,mercedesholland@example.net,United Kingdom,2025-12-19 08:34:13,Paid Ads
CUST_00478,Matthew Palmer,wellsdavid@example.org,United Kingdom,2025-10-15 10:17:22,Social Media
CUST_00479,Alejandra King,jennifer46@example.com,United States,2025-03-07 23:42:50,Paid Ads
CUST_00480,Judy Robinson,erica96@example.net,Australia,2025-05-03 06:19:59,Referral
CUST_00481,Jorge Bates,anna99@example.com,India,2025-02-08 15:38:24,Organic Search
CUST_00482,Brian Brown,danielle44@example.net,Germany,2025-07-31 08:21:52,Email Campaign
CUST_00483,Stephanie Evans,zacharyallen@example.org,France,2026-01-13 05:23:25,Email Campaign
CUST_00484,Rebekah Greene,erin07@example.com,United Kingdom,2025-11-18 16:56:40,Paid Ads
CUST_00485,Jason Price,aguilarwanda@example.org,United Kingdom,2025-03-30 09:42:43,Email Campaign
CUST_00486,Micheal Parks,qknox@example.com,United Kingdom,2025-03-28 03:08:06,Referral
CUST_00487,Sarah Pittman,kellyruiz@example.net,France,2026-01-13 23:29:31,Social Media
CUST_00488,Robert Hines,staceylam@example.net,Canada,2025-02-05 06:38:27,Email Campaign
CUST_00489,Henry Garner,robert55@example.com,United States,2025-02-12 13:12:35,Paid Ads
CUST_00490,Julie Wilson,delacruzbrandy@example.net,Canada,2025-08-23 02:51:50,Paid Ads
CUST_00491,Steve Mason,amoreno@example.org,United Kingdom,2025-07-18 11:13:43,Social Media
CUST_00492,Brittany Gay,robert97@example.org,United States,2025-04-04 04:40:13,Email Campaign
CUST_00493,Mike Maxwell,lcook@example.com,Canada,2025-12-01 11:59:28,Paid Ads
CUST_00494,Abigail Hill,barbaramoore@example.org,France,2025-10-23 07:34:49,Paid Ads
CUST_00495,Jeffrey Jordan,ysanford@example.org,France,2026-01-24 13:33:57,Social Media
CUST_00496,Curtis Watson,mcclainkatherine@example.net,Germany,2025-02-25 23:35:04,Organic Search
CUST_00497,Michael Sims,jeremywiley@example.com,United States,2025-12-05 19:43:21,Email Campaign
CUST_00498,James Chapman,cameronwilliams@example.com,Australia,2025-03-02 11:27:51,Social Media
CUST_00499,Joseph Warren,ibarron@example.com,France,2025-11-30 10:26:20,Email Campaign
CUST_00500,Katherine Christensen MD,osmith@example.net,United Kingdom,2025-11-21 10:22:47,Organic Search
CUST_00501,Mrs. Alison Wagner,richardsondebra@example.org,United States,2025-11-11 14:20:58,Social Media
CUST_00502,Martin Wise,wheelerbrandon@example.org,Australia,2025-05-14 11:56:53,Referral
CUST_00503,Alicia Norris,hwallace@example.net,Australia,2025-12-24 08:49:40,Social Media
CUST_00504,Michael Harris,turnerdorothy@example.net,Germany,2025-03-10 10:51:36,Organic Search
CUST_00505,Lisa Haynes,grivas@example.net,Germany,2025-07-08 23:44:52,Referral
CUST_00506,Autumn Wilson,jimenezchelsea@example.com,France,2025-11-08 00:55:32,Organic Search
CUST_00507,Valerie Howard,cphillips@example.net,Australia,2025-11-04 09:37:33,Social Media
CUST_00508,Daniel Fitzpatrick MD,smithchristopher@example.org,Canada,2025-09-21 16:59:10,Social Media
CUST_00509,Maureen Hernandez,chancharles@example.net,United States,2025-05-11 14:13:15,Referral
CUST_00510,David Hall,joseph01@example.org,France,2025-03-30 13:36:38,Referral
CUST_00511,Sarah Ward,ronald11@example.org,Australia,2025-05-31 14:37:37,Social Media
CUST_00512,Charles Holland,michael79@example.com,India,2025-09-30 16:58:24,Paid Ads
CUST_00513,Anna Briggs,danielross@example.com,United States,2025-07-03 12:22:14,Paid Ads
CUST_00514,James Jefferson,zbanks@example.org,Canada,2025-07-18 19:35:36,Paid Ads
CUST_00515,Michael Brown,dalepruitt@example.com,Australia,2025-04-29 17:41:57,Organic Search
CUST_00516,Meghan White,nmaxwell@example.org,Australia,2025-05-18 14:14:35,Email Campaign
CUST_00517,Sheryl Acosta,timothyfreeman@example.com,Australia,2025-12-27 08:42:43,Referral
CUST_00518,Arthur Pena,busherica@example.net,India,2025-12-15 16:12:01,Referral
CUST_00519,Krystal Levine,april91@example.com,Australia,2025-09-09 01:02:17,Social Media
CUST_00520,Danielle Reed,jhernandez@example.net,Germany,2025-04-28 06:02:59,Organic Search
CUST_00521,Mason Moore,kchristian@example.org,Germany,2025-12-31 05:19:21,Social Media
CUST_00522,Erica Rivera,brent38@example.net,France,2025-08-02 08:17:17,Organic Search
CUST_00523,Robert Miller,csolis@example.org,France,2025-10-01 08:40:42,Organic Search
CUST_00524,Jillian Wilson,bmcgee@example.org,Germany,2025-08-30 02:25:18,Email Campaign
CUST_00525,Andrew Dunn,connersylvia@example.net,United States,2025-01-30 05:02:59,Social Media
CUST_00526,Jordan Clark,xclements@example.org,United States,2025-08-11 23:30:13,Organic Search
CUST_00527,Sarah Rivera,xmoran@example.net,Germany,2026-01-29 20:25:45,Email Campaign
CUST_00528,Brent Hopkins,petersonmaria@example.com,Germany,2025-02-01 20:43:07,Referral
CUST_00529,Jacqueline Rodriguez,travisunderwood@example.net,United Kingdom,2025-05-27 05:02:16,Referral
CUST_00530,Ashley Carr,davidphelps@example.org,France,2026-01-05 10:22:03,Paid Ads
CUST_00531,Richard Love,shermanbrandon@example.net,Germany,2025-02-18 01:24:33,Organic Search
CUST_00532,Leah Barton,lellis@example.net,India,2025-09-24 18:08:38,Organic Search
CUST_00533,Jonathan Moreno,tranryan@example.net,India,2026-01-27 21:28:30,Paid Ads
CUST_00534,Mr. Thomas Thompson,jessicaanderson@example.com,Canada,2025-01-31 09:39:43,Email Campaign
CUST_00535,Lisa Morris,mbarnes@example.net,France,2025-12-08 07:24:57,Referral
CUST_00536,Denise Stuart,shawn22@example.com,United Kingdom,2025-05-04 07:14:37,Social Media
CUST_00537,Stacey Hunt,jennifer83@example.org,Germany,2025-08-08 17:31:06,Email Campaign
CUST_00538,Miguel Parks,tinasantos@example.org,India,2025-09-20 19:37:14,Referral
CUST_00539,Melissa Morris,hodgesanna@example.net,Australia,2025-02-10 16:09:50,Social Media
CUST_00540,Mary Butler,natalie60@example.net,United Kingdom,2025-02-21 04:41:09,Organic Search
CUST_00541,James Brown,gonzalezkaren@example.org,United Kingdom,2025-10-28 06:04:44,Social Media
CUST_00542,Miss Brianna Brown,james80@example.com,United Kingdom,2025-04-27 19:09:43,Organic Search
CUST_00543,Ashley Parrish,juliahoffman@example.org,United Kingdom,2025-04-20 20:24:57,Social Media
CUST_00544,Rebecca Horton,housepaul@example.net,Canada,2025-11-01 10:37:35,Referral
CUST_00545,Juan Smith,james73@example.net,United Kingdom,2025-03-07 19:16:36,Referral
CUST_00546,Maria Fischer,kimberlybrandt@example.com,India,2025-10-20 13:48:40,Social Media
CUST_00547,William Jones,jillwilson@example.org,India,2025-04-10 06:14:54,Referral
CUST_00548,Justin Anderson,adam72@example.org,India,2025-03-14 14:05:22,Email Campaign
CUST_00549,Frank Williams,tracy98@example.com,United States,2025-10-09 00:57:52,Social Media
CUST_00550,Michael Fox,abigailhartman@example.org,Canada,2025-08-28 21:40:51,Paid Ads
CUST_00551,Joshua Davis,nicolealvarado@example.com,Australia,2025-09-23 10:21:09,Email Campaign
CUST_00552,Daniel Goodwin,wbarajas@example.net,Canada,2025-05-30 03:14:13,Paid Ads
CUST_00553,Michael Griffin,susanfleming@example.com,United States,2025-05-01 08:23:14,Social Media
CUST_00554,Robert Wilson,amber40@example.net,France,2025-03-20 13:24:01,Referral
CUST_00555,Jaime Lang,stucker@example.net,India,2025-01-30 07:39:51,Social Media
CUST_00556,Jose Vaughan,teresaayala@example.net,France,2025-04-12 18:55:52,Email Campaign
CUST_00557,Austin Santiago,michellecoleman@example.org,Canada,2025-04-30 19:28:47,Paid Ads
CUST_00558,Ronald Johns,elucas@example.net,India,2025-05-09 13:52:25,Email Campaign
CUST_00559,Allison Love,millerbrian@example.com,Germany,2025-02-03 22:29:09,Social Media
CUST_00560,Laura Perez,rickey76@example.com,Germany,2025-07-04 11:53:01,Referral
CUST_00561,James Wilson,maychristine@example.net,Australia,2025-08-10 07:26:29,Email Campaign
CUST_00562,Mercedes Jones,robertsgina@example.net,France,2025-07-01 18:07:51,Paid Ads
CUST_00563,Preston Kim,bshort@example.com,Australia,2025-08-29 08:53:58,Email Campaign
CUST_00564,Daniel Francis,susan24@example.net,United Kingdom,2025-05-31 16:43:25,Referral
CUST_00565,Traci Camacho,susan08@example.net,Germany,2025-12-09 05:19:51,Social Media
CUST_00566,Andrew Armstrong,fmedina@example.com,France,2025-10-24 14:37:05,Referral
CUST_00567,Patrick Swanson,robertbrewer@example.net,Canada,2025-11-22 04:24:12,Paid Ads
CUST_00568,Clinton Jensen,james29@example.org,Australia,2025-04-18 11:56:08,Social Media
CUST_00569,Tara Gamble,enewman@example.com,India,2025-02-10 12:42:07,Email Campaign
CUST_00570,Danielle Gonzalez,wlynn@example.org,France,2025-10-16 07:53:42,Organic Search
CUST_00571,Cynthia Mitchell,mcculloughlouis@example.com,United Kingdom,2025-04-07 20:09:43,Organic Search
CUST_00572,Matthew Steele,arianadiaz@example.com,United Kingdom,2025-05-05 12:26:18,Email Campaign
CUST_00573,Caroline Edwards,jenniferdavidson@example.com,Australia,2025-04-25 10:46:40,Email Campaign
CUST_00574,Brandy Quinn,wford@example.com,Canada,2025-03-13 05:39:53,Email Campaign
CUST_00575,Mr. Matthew Miller,michele28@example.org,United States,2025-09-29 12:44:17,Email Campaign
CUST_00576,Stephen Jones,mcclainmelissa@example.net,Germany,2025-02-11 08:46:49,Referral
CUST_00577,Kevin Sullivan,rebeccaarnold@example.net,Canada,2025-10-18 11:08:50,Email Campaign
CUST_00578,Kimberly Valdez,michaelwalker@example.net,United Kingdom,2025-03-05 09:14:08,Paid Ads
CUST_00579,Donna Marshall,sanderswayne@example.net,United Kingdom,2025-01-22 21:27:14,Organic Search
CUST_00580,Victor Holden,katherinetaylor@example.org,Australia,2025-09-18 10:15:54,Paid Ads
CUST_00581,Travis Hopkins,jillwebb@example.com,United States,2025-04-17 21:02:32,Social Media
CUST_00582,Philip Hall,mike03@example.net,India,2026-01-02 23:11:53,Paid Ads
